timestamp,market,tf,setup_type,direction,price,entry,stop,target,rr,conviction,tier,trend,adx,rsi,vol_ratio,htf_bias,news_flag,decision,reject_reason,result,result_checked_at,score_breakdown,confidence_factors,detection_reason,atr,vwap,ema20,ema50,ema200,ema21,bb_upper,bb_middle,bb_lower,bb_width_pct,stoch_k,stoch_d,macd_line,macd_signal,macd_hist,close_price,regime,session_name,swing_high_30,swing_low_30,volume_raw,volume_20ma
2026-06-17T19:55:08.104714+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64160.43,64160.43,66229.9109,0.0,0.0,0,REJECT,-6,20.9,33.5,3.44,LH_LL,1,REJECTED_SUSPENDED,Suspended due to 1W/21L (4.5% WR) — shadow-logged to track would-have-fired rate,EXPIRED,2026-07-25T14:44:48.937222+00:00,,,"MACD bearish crossover (line -172.502 < signal -162.013, hist turning -10.489). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (3) | MACD bearish (line<signal, hist negative) | volume 3.4x avg | ADX 20.9 | RSI 33.5] fb:w173",586.3698,65270.5741,65365.4836,65526.9052,64482.2488,65377.8218,66391.9888,65369.2055,64346.4222,3.1293,3.446,45.6312,-172.5023,-162.013,-10.4893,64160.43,VOLATILE_EXPANSION,US Session,66384.01,64081.07,1010.2002,293.7651
2026-06-17T19:55:08.124677+00:00,SOL,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:55:41.457485+00:00,NQ,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MARKET_HALT,NQ would have been halted: CONSECUTIVE_LOSSES=4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:55:41.515488+00:00,BTC,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:55:41.623878+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64160.43,64160.43,66229.9109,0.0,0.0,0,DETECT,-6,20.9,33.5,3.44,LH_LL,1,DETECTED,,EXPIRED,2026-07-25T14:44:48.937222+00:00,,"{""bb_position"": ""near_lower"", ""stoch_signal"": ""oversold"", ""macd_signal"": ""bearish"", ""trend_strength"": ""bear"", ""adx_regime"": ""weak_trend"", ""rsi_zone"": ""neutral_lower""}","MACD bearish crossover (line -172.502 < signal -162.013, hist turning -10.489). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (3) | MACD bearish (line<signal, hist negative) | volume 3.4x avg | ADX 20.9 | RSI 33.5] fb:w173",586.3698,65270.5741,65365.4836,65526.9052,64482.2488,65377.8218,66391.9888,65369.2055,64346.4222,3.1293,3.446,45.6312,-172.5023,-162.013,-10.4893,64160.43,VOLATILE_EXPANSION,US Session,66384.01,64081.07,1010.2002,293.7651
2026-06-17T19:55:41.632791+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64160.43,64160.43,66229.9109,0.0,0.0,0,REJECT,-6,20.9,33.5,3.44,LH_LL,1,REJECTED_SUSPENDED,Suspended due to 1W/21L (4.5% WR) — shadow-logged to track would-have-fired rate,EXPIRED,2026-07-25T14:44:48.937222+00:00,,,"MACD bearish crossover (line -172.502 < signal -162.013, hist turning -10.489). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (3) | MACD bearish (line<signal, hist negative) | volume 3.4x avg | ADX 20.9 | RSI 33.5] fb:w173",586.3698,65270.5741,65365.4836,65526.9052,64482.2488,65377.8218,66391.9888,65369.2055,64346.4222,3.1293,3.446,45.6312,-172.5023,-162.013,-10.4893,64160.43,VOLATILE_EXPANSION,US Session,66384.01,64081.07,1010.2002,293.7651
2026-06-17T19:55:41.672580+00:00,SOL,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:56:14.979900+00:00,NQ,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MARKET_HALT,NQ would have been halted: CONSECUTIVE_LOSSES=4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:56:15.007658+00:00,BTC,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:56:15.084690+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64160.43,64160.43,66229.9109,0.0,0.0,0,DETECT,-6,20.9,33.5,3.44,LH_LL,1,DETECTED,,EXPIRED,2026-07-25T14:44:48.937222+00:00,,"{""bb_position"": ""near_lower"", ""stoch_signal"": ""oversold"", ""macd_signal"": ""bearish"", ""trend_strength"": ""bear"", ""adx_regime"": ""weak_trend"", ""rsi_zone"": ""neutral_lower""}","MACD bearish crossover (line -172.502 < signal -162.013, hist turning -10.489). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (3) | MACD bearish (line<signal, hist negative) | volume 3.4x avg | ADX 20.9 | RSI 33.5] fb:w173",586.3698,65270.5741,65365.4836,65526.9052,64482.2488,65377.8218,66391.9888,65369.2055,64346.4222,3.1293,3.446,45.6312,-172.5023,-162.013,-10.4893,64160.43,VOLATILE_EXPANSION,US Session,66384.01,64081.07,1010.2002,293.7651
2026-06-17T19:56:15.087319+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64160.43,64160.43,66229.9109,0.0,0.0,0,REJECT,-6,20.9,33.5,3.44,LH_LL,1,REJECTED_SUSPENDED,Suspended due to 1W/21L (4.5% WR) — shadow-logged to track would-have-fired rate,EXPIRED,2026-07-25T14:44:48.937222+00:00,,,"MACD bearish crossover (line -172.502 < signal -162.013, hist turning -10.489). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (3) | MACD bearish (line<signal, hist negative) | volume 3.4x avg | ADX 20.9 | RSI 33.5] fb:w173",586.3698,65270.5741,65365.4836,65526.9052,64482.2488,65377.8218,66391.9888,65369.2055,64346.4222,3.1293,3.446,45.6312,-172.5023,-162.013,-10.4893,64160.43,VOLATILE_EXPANSION,US Session,66384.01,64081.07,1010.2002,293.7651
2026-06-17T19:56:15.108766+00:00,SOL,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:56:49.297088+00:00,NQ,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MARKET_HALT,NQ would have been halted: CONSECUTIVE_LOSSES=4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:56:49.343364+00:00,BTC,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:56:49.481315+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64160.43,64160.43,66229.9109,0.0,0.0,0,DETECT,-6,20.9,33.5,3.44,LH_LL,1,DETECTED,,EXPIRED,2026-07-25T14:44:48.937222+00:00,,"{""bb_position"": ""near_lower"", ""stoch_signal"": ""oversold"", ""macd_signal"": ""bearish"", ""trend_strength"": ""bear"", ""adx_regime"": ""weak_trend"", ""rsi_zone"": ""neutral_lower""}","MACD bearish crossover (line -172.502 < signal -162.013, hist turning -10.489). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (3) | MACD bearish (line<signal, hist negative) | volume 3.4x avg | ADX 20.9 | RSI 33.5] fb:w173",586.3698,65270.5741,65365.4836,65526.9052,64482.2488,65377.8218,66391.9888,65369.2055,64346.4222,3.1293,3.446,45.6312,-172.5023,-162.013,-10.4893,64160.43,VOLATILE_EXPANSION,US Session,66384.01,64081.07,1010.2002,293.7651
2026-06-17T19:56:49.487912+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64160.43,64160.43,66229.9109,0.0,0.0,0,REJECT,-6,20.9,33.5,3.44,LH_LL,1,REJECTED_SUSPENDED,Suspended due to 1W/21L (4.5% WR) — shadow-logged to track would-have-fired rate,EXPIRED,2026-07-25T14:44:48.937222+00:00,,,"MACD bearish crossover (line -172.502 < signal -162.013, hist turning -10.489). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (3) | MACD bearish (line<signal, hist negative) | volume 3.4x avg | ADX 20.9 | RSI 33.5] fb:w173",586.3698,65270.5741,65365.4836,65526.9052,64482.2488,65377.8218,66391.9888,65369.2055,64346.4222,3.1293,3.446,45.6312,-172.5023,-162.013,-10.4893,64160.43,VOLATILE_EXPANSION,US Session,66384.01,64081.07,1010.2002,293.7651
2026-06-17T19:56:49.508324+00:00,SOL,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:57:22.681836+00:00,NQ,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MARKET_HALT,NQ would have been halted: CONSECUTIVE_LOSSES=4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:57:22.712792+00:00,BTC,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:57:22.784974+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64160.43,64160.43,66229.9109,0.0,0.0,0,DETECT,-6,20.9,33.5,3.44,LH_LL,1,DETECTED,,EXPIRED,2026-07-25T14:44:48.937222+00:00,,"{""bb_position"": ""near_lower"", ""stoch_signal"": ""oversold"", ""macd_signal"": ""bearish"", ""trend_strength"": ""bear"", ""adx_regime"": ""weak_trend"", ""rsi_zone"": ""neutral_lower""}","MACD bearish crossover (line -172.502 < signal -162.013, hist turning -10.489). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (3) | MACD bearish (line<signal, hist negative) | volume 3.4x avg | ADX 20.9 | RSI 33.5] fb:w173",586.3698,65270.5741,65365.4836,65526.9052,64482.2488,65377.8218,66391.9888,65369.2055,64346.4222,3.1293,3.446,45.6312,-172.5023,-162.013,-10.4893,64160.43,VOLATILE_EXPANSION,US Session,66384.01,64081.07,1010.2002,293.7651
2026-06-17T19:57:22.789974+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64160.43,64160.43,66229.9109,0.0,0.0,0,REJECT,-6,20.9,33.5,3.44,LH_LL,1,REJECTED_SUSPENDED,Suspended due to 1W/21L (4.5% WR) — shadow-logged to track would-have-fired rate,EXPIRED,2026-07-25T14:44:48.937222+00:00,,,"MACD bearish crossover (line -172.502 < signal -162.013, hist turning -10.489). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (3) | MACD bearish (line<signal, hist negative) | volume 3.4x avg | ADX 20.9 | RSI 33.5] fb:w173",586.3698,65270.5741,65365.4836,65526.9052,64482.2488,65377.8218,66391.9888,65369.2055,64346.4222,3.1293,3.446,45.6312,-172.5023,-162.013,-10.4893,64160.43,VOLATILE_EXPANSION,US Session,66384.01,64081.07,1010.2002,293.7651
2026-06-17T19:57:22.812145+00:00,SOL,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:57:56.590293+00:00,NQ,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MARKET_HALT,NQ would have been halted: CONSECUTIVE_LOSSES=4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:57:56.687728+00:00,BTC,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:57:56.815005+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64160.43,64160.43,66229.9109,0.0,0.0,0,DETECT,-6,20.9,33.5,3.44,LH_LL,1,DETECTED,,EXPIRED,2026-07-25T14:44:48.937222+00:00,,"{""bb_position"": ""near_lower"", ""stoch_signal"": ""oversold"", ""macd_signal"": ""bearish"", ""trend_strength"": ""bear"", ""adx_regime"": ""weak_trend"", ""rsi_zone"": ""neutral_lower""}","MACD bearish crossover (line -172.502 < signal -162.013, hist turning -10.489). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (3) | MACD bearish (line<signal, hist negative) | volume 3.4x avg | ADX 20.9 | RSI 33.5] fb:w173",586.3698,65270.5741,65365.4836,65526.9052,64482.2488,65377.8218,66391.9888,65369.2055,64346.4222,3.1293,3.446,45.6312,-172.5023,-162.013,-10.4893,64160.43,VOLATILE_EXPANSION,US Session,66384.01,64081.07,1010.2002,293.7651
2026-06-17T19:57:56.825340+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64160.43,64160.43,66229.9109,0.0,0.0,0,REJECT,-6,20.9,33.5,3.44,LH_LL,1,REJECTED_SUSPENDED,Suspended due to 1W/21L (4.5% WR) — shadow-logged to track would-have-fired rate,EXPIRED,2026-07-25T14:44:48.937222+00:00,,,"MACD bearish crossover (line -172.502 < signal -162.013, hist turning -10.489). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (3) | MACD bearish (line<signal, hist negative) | volume 3.4x avg | ADX 20.9 | RSI 33.5] fb:w173",586.3698,65270.5741,65365.4836,65526.9052,64482.2488,65377.8218,66391.9888,65369.2055,64346.4222,3.1293,3.446,45.6312,-172.5023,-162.013,-10.4893,64160.43,VOLATILE_EXPANSION,US Session,66384.01,64081.07,1010.2002,293.7651
2026-06-17T19:57:56.851294+00:00,SOL,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:58:30.398202+00:00,NQ,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MARKET_HALT,NQ would have been halted: CONSECUTIVE_LOSSES=4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:58:30.445157+00:00,BTC,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:58:30.527716+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64196.82,64196.82,66231.9696,0.0,0.0,0,DETECT,-6,21.0,33.8,4.28,LH_LL,1,DETECTED,,EXPIRED,2026-07-25T14:44:48.937222+00:00,,"{""bb_position"": ""near_lower"", ""stoch_signal"": ""oversold"", ""macd_signal"": ""bearish"", ""trend_strength"": ""bear"", ""adx_regime"": ""weak_trend"", ""rsi_zone"": ""neutral_lower""}","MACD bearish crossover (line -169.599 < signal -161.432, hist turning -8.167). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (9) | MACD bearish (line<signal, hist negative) | volume 4.3x avg | ADX 21.0 | RSI 33.8] fb:w173",593.2319,65236.5547,65368.9493,65528.3322,64482.6109,65381.13,66384.8443,65371.025,64357.2057,3.1017,8.8295,47.4257,-169.5994,-161.4324,-8.167,64196.82,VOLATILE_EXPANSION,US Session,66384.01,63985.0,1310.9841,306.2978
2026-06-17T19:58:30.531838+00:00,BTC,1h,MACD_CROSS_BEAR,SHORT,64196.82,64196.82,66231.9696,0.0,0.0,0,REJECT,-6,21.0,33.8,4.28,LH_LL,1,REJECTED_SUSPENDED,Suspended due to 1W/21L (4.5% WR) — shadow-logged to track would-have-fired rate,EXPIRED,2026-07-25T14:44:48.937222+00:00,,,"MACD bearish crossover (line -169.599 < signal -161.432, hist turning -8.167). Momentum shift down. [Context: price in lower 20% of Bollinger range | Stoch oversold (9) | MACD bearish (line<signal, hist negative) | volume 4.3x avg | ADX 21.0 | RSI 33.8] fb:w173",593.2319,65236.5547,65368.9493,65528.3322,64482.6109,65381.13,66384.8443,65371.025,64357.2057,3.1017,8.8295,47.4257,-169.5994,-161.4324,-8.167,64196.82,VOLATILE_EXPANSION,US Session,66384.01,63985.0,1310.9841,306.2978
2026-06-17T19:58:30.558375+00:00,SOL,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:58:30.619253+00:00,SOL,1h,VWAP_REJECT_BEAR,SHORT,71.71,71.71,74.5443,0.0,0.0,0,DETECT,-1,18.0,38.5,3.73,LH_LL,1,DETECTED,,WOULD_LOSE,2026-07-25T14:44:48.937222+00:00,,"{""bb_position"": ""near_lower"", ""stoch_signal"": ""oversold"", ""macd_signal"": ""bullish"", ""trend_strength"": ""neutral"", ""adx_regime"": ""weak_trend"", ""rsi_zone"": ""neutral_lower""}","Pushed above VWAP 72.9598, rejected. Institutions selling. [Context: price in lower 20% of Bollinger range | Stoch oversold (10) | MACD bullish (line>signal, hist positive) | volume 3.7x avg | ADX 18.0 | RSI 38.5] fb:w173",0.9714,72.9598,73.073,72.95,69.859,73.0846,74.622,73.059,71.496,4.2789,10.4615,52.4049,-0.158,-0.1696,0.0116,71.71,VOLATILE_EXPANSION,US Session,74.62,71.37,142963.6998,38312.98
2026-06-17T19:58:30.621875+00:00,SOL,1h,BREAK_RETEST_BEAR,SHORT,71.71,71.71,72.4786,0.0,0.0,0,DETECT,-1,18.0,38.5,3.73,LH_LL,1,DETECTED,,WOULD_LOSE,2026-07-25T14:44:48.937222+00:00,,"{""bb_position"": ""near_lower"", ""stoch_signal"": ""oversold"", ""macd_signal"": ""bullish"", ""trend_strength"": ""neutral"", ""adx_regime"": ""weak_trend"", ""rsi_zone"": ""neutral_lower""}","Broke below 72.09, rallied back to retest as resistance. Rejected. Classic break-retest entry. [Context: price in lower 20% of Bollinger range | Stoch oversold (10) | MACD bullish (line>signal, hist positive) | volume 3.7x avg | ADX 18.0 | RSI 38.5] fb:w173",0.9714,72.9598,73.073,72.95,69.859,73.0846,74.622,73.059,71.496,4.2789,10.4615,52.4049,-0.158,-0.1696,0.0116,71.71,VOLATILE_EXPANSION,US Session,74.62,71.37,142963.6998,38312.98
2026-06-17T19:58:30.625117+00:00,SOL,1h,VWAP_REJECT_BEAR,SHORT,71.71,71.71,74.5443,0.0,0.0,0,REJECT,-1,18.0,38.5,3.73,LH_LL,1,REJECTED,ADX 18.0 below VWAP_REJECT_BEAR minimum 30 — market too choppy for this setup type,WOULD_LOSE,2026-07-25T14:44:48.937222+00:00,,,"Pushed above VWAP 72.9598, rejected. Institutions selling. [Context: price in lower 20% of Bollinger range | Stoch oversold (10) | MACD bullish (line>signal, hist positive) | volume 3.7x avg | ADX 18.0 | RSI 38.5] fb:w173",0.9714,72.9598,73.073,72.95,69.859,73.0846,74.622,73.059,71.496,4.2789,10.4615,52.4049,-0.158,-0.1696,0.0116,71.71,VOLATILE_EXPANSION,US Session,74.62,71.37,142963.6998,38312.98
2026-06-17T19:58:30.627183+00:00,SOL,1h,BREAK_RETEST_BEAR,SHORT,71.71,71.71,72.4786,0.0,0.0,0,REJECT,-1,18.0,38.5,3.73,LH_LL,1,REJECTED_SUSPENDED,Suspended due to 0W/5L (0.0% WR) — shadow-logged to track would-have-fired rate,WOULD_LOSE,2026-07-25T14:44:48.937222+00:00,,,"Broke below 72.09, rallied back to retest as resistance. Rejected. Classic break-retest entry. [Context: price in lower 20% of Bollinger range | Stoch oversold (10) | MACD bullish (line>signal, hist positive) | volume 3.7x avg | ADX 18.0 | RSI 38.5] fb:w173",0.9714,72.9598,73.073,72.95,69.859,73.0846,74.622,73.059,71.496,4.2789,10.4615,52.4049,-0.158,-0.1696,0.0116,71.71,VOLATILE_EXPANSION,US Session,74.62,71.37,142963.6998,38312.98
2026-06-17T19:59:03.559724+00:00,NQ,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MARKET_HALT,NQ would have been halted: CONSECUTIVE_LOSSES=4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17T19:59:03.591580+00:00,BTC,*,SHADOW_SCAN,-,0.0,0.0,0.0,0.0,0.0,0,SHADOW,0,0.0,0.0,0.0,-,0,SHADOW_MAX_TRADES,would have been blocked: trade #11 of 3-trade daily cap,,,,,,,,,,,,,,,,,,,,,,,,,,,
