alert_id,timestamp,market,tf,setup,direction,entry,stop,target,rr,method,trend_score,conviction,tier,leverage,suggested_hold,rsi,atr,adx,htf_bias,hour,vol_ratio,news_flag,status,result,bars_to_resolution,exit_price,last_rescore_conviction,partial_exit_done,session_id,w7_setup_boost,w7_market_mult,w7_applied_layers
b41f1fabc2,2026-07-12T22:40:33.441451+00:00,GC,1h,MACD_CROSS_BEAR,SHORT,4088.3,4133.8621,3976.3,2.46,swing_level_sweet,-10,89,HIGH,,swing (1-3 days),38.27,16.2071,18.05,MIXED,22,0.84,0,CLOSED,WIN,0,4006.5,89,True,2026-07-13,0,0,
58f8ad0f85,2026-07-13T14:52:19.297565+00:00,NQ,1h,VWAP_BOUNCE_BULL,LONG,29680.25,29494.869,30052.5,2.01,swing_level_sweet,-2,63,HIGH,,swing (1-3 days),42.83,115.6549,19.16,MIXED,14,4.06,0,CLOSED,LOSS,0,29494.869,63,,2026-07-13,0,0,
