alert_id,timestamp,market,tf,setup,direction,entry,stop,target,rr,method,trend_score,conviction,tier,leverage,suggested_hold,rsi,atr,adx,htf_bias,hour,vol_ratio,news_flag,status,result,bars_to_resolution,exit_price,last_rescore_conviction,partial_exit_done,session_id,w7_setup_boost,w7_market_mult,w7_applied_layers
eaecd8d602,2026-08-23T23:35:26.581113+00:00,NQ,1h,VWAP_BOUNCE_BULL,LONG,29439.0,29283.6115,29757.25,2.05,swing_level_sweet,-2,56,MEDIUM,,intraday (1-4 hours) - flat by 4PM ET,52.76,83.1923,13.6,MIXED,23,0.09,0,CLOSED,LOSS,0,29283.6115,56,,2026-08-24,0,0,
e30b6a9481,2026-08-24T03:05:47.451513+00:00,BTC,15m,RSI_DIV_BULL,LONG,77320.63,76750.8624,78750.0,2.51,swing_level_sweet,6,76,HIGH,2,scalp (1-6 hours),47.76,278.4691,15.95,MIXED,3,0.42,0,CLOSED,LOSS,0,76750.8624,76,,2026-08-24,0,0,
cfbd999413,2026-08-24T15:35:36.786760+00:00,NQ,1h,VWAP_BOUNCE_BULL,LONG,29141.0,28931.8702,29618.75,2.28,swing_level_sweet,-6,56,MEDIUM,,intraday (1-4 hours) - flat by 4PM ET,41.78,108.1488,26.2,MIXED,15,1.92,0,CLOSED,LOSS,0,29107.75,56,,2026-08-24,0,0,
