alert_id,timestamp,market,tf,setup,direction,entry,stop,target,rr,method,trend_score,conviction,tier,leverage,suggested_hold,rsi,atr,adx,htf_bias,hour,vol_ratio,news_flag,status,result,bars_to_resolution,exit_price,last_rescore_conviction,partial_exit_done,session_id,w7_setup_boost,w7_market_mult,w7_applied_layers
aac6cbbd69,2026-09-07T08:08:06.563375+00:00,GC,1h,VWAP_BOUNCE_BULL,LONG,4458.5,4434.1729,4509.1,2.08,swing_level_sweet,10,58,MEDIUM,,intraday (1-4 hours) - flat by 4PM ET,44.9,18.6357,41.63,MIXED,8,0.22,0,CLOSED,LOSS,0,4434.1729,58,,2026-09-07,0,0,
1f5dd88b81,2026-09-07T13:27:17.056598+00:00,GC,4h,VWAP_BOUNCE_BULL,LONG,4449.3,4422.4707,4509.1,2.23,swing_level_sweet,8,58,MEDIUM,,intraday (hours) - flat by 4PM ET,43.91,39.6466,24.34,MIXED,13,0.49,1,CLOSED,WIN,0,4452.0,58,,2026-09-07,0,0,
