alert_id,timestamp,market,tf,setup,direction,entry,stop,target,rr,method,trend_score,conviction,tier,leverage,suggested_hold,rsi,atr,adx,htf_bias,hour,vol_ratio,news_flag,status,result,bars_to_resolution,exit_price,last_rescore_conviction,partial_exit_done,session_id
7cc78bb378,2026-05-01T14:02:28.653332+00:00,GC,1h,APPROACH_RESIST,WATCH_SHORT,4658.8,4668.6344,4631.9,2.74,swing_level_sweet,-6,84,HIGH,,swing (1-3 days),63.35,19.6688,21.58,LH_LL,14,0.51,0,CLOSED,LOSS,0,4668.6344,84,,2026-05-01
cd344ef6ab,2026-05-01T14:14:00.843077+00:00,GC,1h,APPROACH_RESIST,WATCH_SHORT,4673.0,4683.5308,4641.4,3.0,swing_level,-6,84,HIGH,,swing (1-3 days),67.23,21.0616,22.22,LH_LL,14,1.8,0,CLOSED,LOSS,0,4683.5308,84,,2026-05-01
d7bc5700c0,2026-05-01T15:06:18.189681+00:00,GC,1h,BB_REVERSION_BEAR,SHORT,4635.9,4679.1179,4522.2,2.63,swing_level_sweet,-6,92,HIGH,,swing (1-3 days),57.94,20.3929,23.07,LH_LL,15,0.33,0,CLOSED,LOSS,0,4679.1179,92,,2026-05-01
cf6bcf86bc,2026-05-01T16:22:01.743094+00:00,NQ,15m,BREAK_RETEST_BULL,LONG,27872.75,27854.6658,27909.25,2.02,swing_level_sweet,8,74,MEDIUM,,intraday (hours),67.75,52.7105,33.05,HH_HL,16,0.31,0,CLOSED,LOSS,0,27854.6658,74,,2026-05-01
361d236335,2026-05-01T16:37:49.183222+00:00,GC,1h,STOCH_REVERSAL_BEAR,SHORT,4646.9,4667.6968,4589.1,2.78,swing_level_sweet,-6,73,MEDIUM,,intraday (hours),60.66,21.2419,23.58,LH_LL,16,0.83,0,CLOSED,LOSS,0,4667.6968,73,,2026-05-01
fdb9f4d5e0,2026-05-01T17:46:08.421213+00:00,GC,1h,STOCH_REVERSAL_BEAR,SHORT,4641.1,4669.6499,4580.4,2.13,swing_level_sweet,-6,78,MEDIUM,,intraday (hours),58.09,20.8746,23.78,LH_LL,17,0.83,0,CLOSED,LOSS,0,4669.6499,78,,2026-05-01
