alert_id,timestamp,market,tf,setup,direction,entry,stop,target,rr,method,trend_score,conviction,tier,leverage,suggested_hold,rsi,atr,adx,htf_bias,hour,vol_ratio,news_flag,status,result,bars_to_resolution,exit_price,last_rescore_conviction,partial_exit_done,session_id,w7_setup_boost,w7_market_mult,w7_applied_layers,call_id,fired_at,symbol,session,r_planned,channel,outcome,r_result,r_actual,points_result,mfe_r,mae_r,duration_sec,resolved_at,lane
12f93176b1,2026-09-16T22:40:12.634286+00:00,GC,1h,BB_REVERSION_BULL,LONG,4312.3,4289.2364,4358.9,2.02,swing_level_sweet,-1,72,HIGH,,intraday (1-4 hours) - flat by 4PM ET,38.92,25.5455,29.66,MIXED,22,0.29,0,CLOSED,WIN,8,4358.9,72,True,2026-09-17,0,0,,#GC-0916-QF,2026-09-16T22:40:12.634286+00:00,CON.F.US.GCE.Z26,Asia,2.02,control,WIN,2.02,2.02,46.6,2.099,0.672,30794,2026-09-17T07:13:27.481479+00:00,
bc12111217,2026-09-16T23:31:31.371206+00:00,NQ,1h,VWAP_BOUNCE_BULL,LONG,29402.5,29229.5334,29753.0,2.03,swing_level_sweet,-10,55,MEDIUM,,intraday (1-4 hours) - flat by 4PM ET,53.48,91.0831,22.1,MIXED,23,0.15,0,CLOSED,WIN,17,29753.0,55,True,2026-09-17,0,0,,#NQ-0916-8B,2026-09-16T23:31:31.371206+00:00,CON.F.US.ENQ.Z26,Asia,2.03,control,WIN,2.03,2.026,350.5,2.081,0.895,63372,2026-09-17T17:07:43.625449+00:00,
a3d5580eec,2026-09-17T17:07:44.321587+00:00,GC,4h,VWAP_BOUNCE_BULL,LONG,4405.1,4334.8273,4558.5,2.18,swing_level_sweet,6,56,MEDIUM,,,56.11,44.8635,29.31,MIXED,17,0.94,0,CLOSED,LOSS,0,4387.6,56,,2026-09-17,,,,#GC-0917-M6,2026-09-17T17:07:44.321587+00:00,CON.F.US.GCE.Z26,NY mid,2.18,lab (not sent),LOSS,-0.249,-0.249,-17.5,0.007,0.334,10045,2026-09-17T19:55:09.433211+00:00,lab
4bbcbb3fba,2026-09-17T17:07:44.325046+00:00,GC,4h,BB_REVERSION_BEAR,SHORT,4405.1,4436.7591,4329.2,2.4,swing_level_sweet,6,36,REJECT,,,56.11,44.8635,29.31,MIXED,17,0.94,0,CLOSED,WIN,0,4387.6,36,,2026-09-17,,,,#GC-0917-GB,2026-09-17T17:07:44.325046+00:00,CON.F.US.GCE.Z26,NY mid,2.4,lab (not sent),WIN,0.553,0.553,17.5,0.742,0.016,10045,2026-09-17T19:55:09.787110+00:00,lab
a584fc09fc,2026-09-17T17:07:44.508786+00:00,BTC,1h,VWAP_BOUNCE_BULL,LONG,76808.57,76264.7932,78554.18,3.21,swing_level,10,19,REJECT,,,61.8,453.1473,13.34,MIXED,17,0.24,0,CLOSED,LOSS,5,76264.7932,19,,2026-09-17,,,,#BTC-0917-DE,2026-09-17T17:07:44.508786+00:00,BTC/USD,NY mid,3.21,lab (not sent),LOSS,-1.0,-1.0,-543.7768,0.189,1.027,18199,2026-09-17T22:11:03.971691+00:00,lab
665dc402ee,2026-09-17T17:37:50.860870+00:00,GC,4h,VWAP_BOUNCE_BULL,LONG,4405.1,4334.8273,4558.5,2.18,swing_level_sweet,6,56,MEDIUM,,,56.11,44.8635,29.31,MIXED,17,0.94,0,CLOSED,LOSS,0,4387.6,56,,2026-09-17,,,,#GC-0917-CA,2026-09-17T17:37:50.860870+00:00,CON.F.US.GCE.Z26,NY mid,2.18,lab (not sent),LOSS,-0.249,-0.249,-17.5,0.007,0.334,8239,2026-09-17T19:55:10.110174+00:00,lab
ac15609e2f,2026-09-17T17:37:50.863947+00:00,GC,4h,BB_REVERSION_BEAR,SHORT,4405.1,4436.7591,4329.2,2.4,swing_level_sweet,6,36,REJECT,,,56.11,44.8635,29.31,MIXED,17,0.94,0,CLOSED,WIN,0,4387.6,36,,2026-09-17,,,,#GC-0917-ST,2026-09-17T17:37:50.863947+00:00,CON.F.US.GCE.Z26,NY mid,2.4,lab (not sent),WIN,0.553,0.553,17.5,0.742,0.016,8239,2026-09-17T19:55:10.439511+00:00,lab
34c3fdbe2b,2026-09-17T17:37:51.027789+00:00,BTC,1h,VWAP_BOUNCE_BULL,LONG,76787.1,76238.6587,78554.18,3.22,swing_level,10,19,REJECT,,,61.39,457.0344,13.47,MIXED,17,0.96,0,CLOSED,LOSS,4,76238.6587,19,,2026-09-17,,,,#BTC-0917-RD,2026-09-17T17:37:51.027789+00:00,BTC/USD,NY mid,3.22,lab (not sent),LOSS,-1.0,-1.0,-548.4413,0.0,1.089,16940,2026-09-17T22:20:11.166686+00:00,lab
ddad974d32,2026-09-17T19:10:28.365560+00:00,GC,4h,STOCH_REVERSAL_BEAR,SHORT,4394.5,4438.0636,4293.0,2.33,swing_level_sweet,6,68,HIGH,,,54.23,42.909,27.45,MIXED,19,0.17,0,CLOSED,WIN,0,4387.6,68,,2026-09-17,,,,#GC-0917-FB,2026-09-17T19:10:28.365560+00:00,CON.F.US.GCE.Z26,NY close,2.33,lab (not sent),WIN,0.158,0.158,6.9,0.296,0.0,2682,2026-09-17T19:55:10.739507+00:00,lab
