alert_id,timestamp,market,tf,setup,direction,entry,stop,target,rr,method,trend_score,conviction,tier,leverage,suggested_hold,rsi,atr,adx,htf_bias,hour,vol_ratio,news_flag,status,result,bars_to_resolution,exit_price,last_rescore_conviction,partial_exit_done,session_id,w7_setup_boost,w7_market_mult,w7_applied_layers
3f1553c80f,2026-07-28T06:59:08.617514+00:00,NQ,15m,MACD_CROSS_BULL,LONG,27949.5,27874.8851,28070.5,1.62,swing_level,-6,60,HIGH,,scalp (15-90 min) - flat by 4PM ET,45.24,57.0498,33.4,MIXED,6,0.88,0,CLOSED,LOSS,0,27874.8851,60,True,2026-07-28,0,0,
