alert_id,timestamp,market,tf,setup,direction,entry,stop,target,rr,method,trend_score,conviction,tier,leverage,suggested_hold,rsi,atr,adx,htf_bias,hour,vol_ratio,news_flag,status,result,bars_to_resolution,exit_price,last_rescore_conviction,partial_exit_done,session_id,w7_setup_boost,w7_market_mult,w7_applied_layers
60b2b23b47,2026-08-06T02:50:57.105736+00:00,NQ,1h,VWAP_BOUNCE_BULL,LONG,29601.25,29432.7106,29956.5,2.11,swing_level_sweet,6,57,MEDIUM,,intraday (1-4 hours) - flat by 4PM ET,45.28,107.697,29.64,HH_HL,2,0.29,0,CLOSED,LOSS,0,29432.7106,57,,2026-08-06,0,0,
0e72784123,2026-08-06T13:46:03.327832+00:00,NQ,15m,VWAP_BOUNCE_BULL,LONG,29477.5,29228.669,29990.0,2.06,swing_level_sweet,-6,57,MEDIUM,,scalp (15-90 min) - flat by 4PM ET,51.43,62.9051,35.93,MIXED,13,0.28,0,CLOSED,WIN,0,29478.75,57,,2026-08-06,0,0,
